-0.118989,0.465721,-0.127736
-0.110598,0.465096,-0.117965
-0.102536,0.464827,-0.112744
-0.0943661,0.464397,-0.106856
-0.0863892,0.464186,-0.102686
-0.0783806,0.463911,-0.0991349
-0.0705361,0.463845,-0.0967283
-0.0627098,0.463797,-0.0947023
-0.0548566,0.463699,-0.0929124
-0.0470673,0.463692,-0.0918646
-0.0392142,0.463569,-0.0906196
-0.0314329,0.46356,-0.0889012
-0.023686,0.463612,-0.0890277
-0.0159529,0.463694,-0.0895731
-0.00822756,0.463798,-0.0900445
-0.000456468,0.463804,-0.0906279
0.00727439,0.463905,-0.0916819
0.0150093,0.464005,-0.092304
0.0227343,0.464144,-0.0934452
0.0304842,0.464222,-0.094659
0.0381941,0.46445,-0.0960128
0.0459485,0.464544,-0.0987033
0.053644,0.464919,-0.10207
0.0614142,0.465007,-0.104769
0.0691381,0.465396,-0.109373
0.076656,0.474798,-0.131313
0.0768891,0.465735,-0.113622
0.0844508,0.475239,-0.136846
0.084644,0.466206,-0.119273
0.0924341,0.466543,-0.12448
-0.143082,0.458442,-0.13994
-0.144542,0.467746,-0.16032
-0.151993,0.45944,-0.153766
-0.134514,0.457736,-0.12744
-0.126108,0.457154,-0.117067
-0.117655,0.456477,-0.107762
-0.109599,0.456208,-0.101205
-0.101493,0.455858,-0.0951184
-0.093515,0.455635,-0.0916434
-0.085554,0.455414,-0.0878192
-0.0776917,0.455304,-0.0848568
-0.0698721,0.45524,-0.0832442
-0.0621122,0.455255,-0.0818114
-0.0542866,0.455166,-0.0807082
-0.046524,0.455166,-0.0797758
-0.0387278,0.455105,-0.0788835
-0.0310121,0.455177,-0.0786036
-0.02329,0.455239,-0.0785625
-0.0155167,0.455202,-0.078316
-0.00783435,0.455349,-0.079532
-0.000127022,0.455452,-0.0802177
0.00763242,0.455439,-0.0803001
0.015351,0.455524,-0.0815116
0.0230435,0.455691,-0.0825102
0.0307664,0.455787,-0.0836918
0.038497,0.455867,-0.0850102
0.0461971,0.456076,-0.0865681
0.0539255,0.456204,-0.0893389
0.0616345,0.456458,-0.0922926
0.0693582,0.456702,-0.0955219
0.0770758,0.457078,-0.0994663
0.0848316,0.457288,-0.103434
0.0925967,0.457511,-0.108222
0.100228,0.467174,-0.131964
0.100358,0.45806,-0.114802
0.10806,0.467642,-0.138914
0.108149,0.458628,-0.121911
0.115971,0.459121,-0.131444
-0.150475,0.450176,-0.133174
-0.159421,0.451157,-0.15039
-0.141812,0.449409,-0.120512
-0.133287,0.448731,-0.108975
-0.124987,0.448241,-0.100252
-0.116837,0.447877,-0.0930791
-0.108725,0.447525,-0.086765
-0.100714,0.447263,-0.0818063
-0.0928289,0.447129,-0.0782162
-0.0849157,0.446947,-0.0751351
-0.0771205,0.446899,-0.0737605
-0.0692968,0.446805,-0.0721243
-0.0615425,0.446798,-0.0703267
-0.0538111,0.44682,-0.0701769
-0.0460307,0.446764,-0.0699179
-0.0383166,0.446807,-0.0692819
-0.0305976,0.446841,-0.0690517
-0.0229054,0.446923,-0.0695923
-0.015203,0.446991,-0.0698128
-0.00749755,0.447056,-0.0703275
0.000189924,0.447164,-0.0713698
0.00790969,0.447205,-0.0720009
0.0155865,0.447356,-0.072916
0.0233336,0.447331,-0.07373
0.0310057,0.447521,-0.0748028
0.0387172,0.447611,-0.0760453
0.0464317,0.4477,-0.0770336
0.0541302,0.447871,-0.078913
0.0618493,0.447981,-0.0807462
0.0695369,0.448298,-0.0836004
0.077281,0.448338,-0.0854883
0.0849944,0.448656,-0.0895453
0.092722,0.449014,-0.0946829
0.100467,0.44943,-0.100747
0.108236,0.449784,-0.106798
0.116028,0.450402,-0.115351
0.123854,0.450965,-0.1255
-0.157976,0.44205,-0.129947
-0.166911,0.442968,-0.144539
-0.149335,0.441345,-0.116556
-0.140805,0.4407,-0.104978
-0.132382,0.440116,-0.0951103
-0.124133,0.439666,-0.0864794
-0.116075,0.439384,-0.0807264
-0.108021,0.439082,-0.0749414
-0.100075,0.438877,-0.070806
-0.0922183,0.438758,-0.0678308
-0.0843386,0.438598,-0.0648913
-0.0765788,0.438572,-0.0636489
-0.0688008,0.438517,-0.0623329
-0.061042,0.43848,-0.0614939
-0.0533894,0.438589,-0.0613242
-0.0456439,0.438564,-0.0610072
-0.0379286,0.438579,-0.0611498
-0.0302837,0.438711,-0.0612977
-0.0225304,0.43866,-0.0610522
-0.0148822,0.438796,-0.0624436
-0.00721602,0.438908,-0.0628613
0.000502523,0.438918,-0.063064
0.00817516,0.439028,-0.0645426
0.0158531,0.439137,-0.0648431
0.0235658,0.439164,-0.0654038
0.0312661,0.439225,-0.066196
0.0389368,0.439387,-0.067407
0.046643,0.439447,-0.0687384
0.0543306,0.43959,-0.0701267
0.0620177,0.439767,-0.0717847
0.0697329,0.439835,-0.0736986
0.0774258,0.440069,-0.0757709
0.0851319,0.440297,-0.0791601
0.092839,0.440661,-0.0839549
0.100574,0.44089,-0.0885749
0.108316,0.44136,-0.0943811
0.116087,0.441851,-0.103211
0.123888,0.442382,-0.110844
0.131753,0.452051,-0.140481
0.131747,0.443231,-0.122384
0.139721,0.453172,-0.153729
0.139617,0.443721,-0.132633
-0.165739,0.434173,-0.128733
-0.175162,0.435434,-0.147889
-0.156924,0.433363,-0.11423
-0.148408,0.432768,-0.10305
-0.139924,0.432164,-0.0922958
-0.131679,0.431745,-0.0841849
-0.123519,0.431378,-0.0766637
-0.115511,0.431138,-0.0714071
-0.10749,0.430865,-0.0658657
-0.099579,0.430688,-0.0622911
-0.091677,0.430505,-0.0590654
-0.0838515,0.430393,-0.0568222
-0.0761288,0.430396,-0.0553156
-0.0683989,0.430385,-0.0542695
-0.06068,0.430385,-0.0541375
-0.0529663,0.430388,-0.0535547
-0.0452998,0.430456,-0.0536316
-0.0376027,0.43048,-0.0537357
-0.0298789,0.430458,-0.05395
-0.0222412,0.430578,-0.054246
-0.014586,0.430675,-0.0549046
-0.00688719,0.430695,-0.0555888
0.000734441,0.430871,-0.0560909
0.00843299,0.430897,-0.0570001
0.01612,0.430948,-0.0577747
0.0237711,0.431095,-0.0581529
0.0314696,0.431126,-0.0586219
0.039148,0.431219,-0.0600466
0.0468315,0.431307,-0.0607697
0.0545039,0.431451,-0.0629323
0.0621922,0.431554,-0.0639689
0.0698838,0.431662,-0.065352
0.0775735,0.431812,-0.067607
0.0852531,0.432112,-0.0709775
0.0929583,0.432312,-0.0746206
0.100664,0.432708,-0.0794199
0.108396,0.433005,-0.0850428
0.116146,0.433393,-0.0913222
0.123931,0.434033,-0.100402
0.131737,0.434433,-0.109579
0.139611,0.43522,-0.120955
0.147529,0.435966,-0.131693
-0.173535,0.426322,-0.129689
-0.18267,0.427283,-0.148274
-0.1646,0.425467,-0.114567
-0.156004,0.424843,-0.102205
-0.147655,0.424391,-0.0918725
-0.13929,0.423896,-0.0822856
-0.131092,0.423519,-0.0746363
-0.122983,0.423199,-0.0684867
-0.114914,0.422893,-0.0630011
-0.106951,0.422671,-0.0581903
-0.0991067,0.422554,-0.0547292
-0.0912499,0.422412,-0.0517351
-0.0834901,0.422365,-0.0501179
-0.0756983,0.422273,-0.0483187
-0.0680039,0.422289,-0.0472133
-0.0603324,0.422333,-0.0472217
-0.0526125,0.422312,-0.0471499
-0.0449992,0.422436,-0.0474995
-0.0373259,0.422479,-0.0476115
-0.0295974,0.422436,-0.0475089
-0.0219534,0.422523,-0.0480593
-0.0143115,0.422619,-0.048467
-0.00664397,0.422675,-0.0492113
0.00103214,0.422715,-0.0495961
0.00865348,0.422873,-0.050872
0.0163527,0.42287,-0.0512452
0.0240129,0.422957,-0.0515693
0.0316593,0.423091,-0.0523604
0.0393567,0.423089,-0.0528661
0.0470246,0.423178,-0.0537482
0.0546716,0.423361,-0.0550756
0.0623585,0.423409,-0.0565265
0.0700172,0.423609,-0.058084
0.0776953,0.423756,-0.0607445
0.0853755,0.423945,-0.0632768
0.0930644,0.424153,-0.0664627
0.100761,0.424442,-0.0712722
0.108472,0.424834,-0.076925
0.116209,0.42524,-0.0831531
0.123965,0.425558,-0.0905304
0.131766,0.426164,-0.0991341
0.13961,0.426808,-0.109468
0.147484,0.427376,-0.121287
0.155465,0.428318,-0.134394
-0.181469,0.41857,-0.133337
-0.190412,0.419329,-0.147447
-0.172506,0.417752,-0.11618
-0.163777,0.417069,-0.102709
-0.155286,0.416535,-0.091634
-0.14692,0.416071,-0.0823213
-0.138709,0.415708,-0.0738465
-0.130469,0.415295,-0.0662663
-0.122446,0.415049,-0.0606856
-0.114468,0.414827,-0.0557101
-0.106546,0.414642,-0.051442
-0.0987021,0.414518,-0.0485911
-0.0908938,0.41442,-0.0457003
-0.0831077,0.414335,-0.0435513
-0.0753577,0.414281,-0.0421364
-0.067601,0.414211,-0.0409595
-0.0600058,0.414332,-0.041077
-0.0522839,0.414296,-0.0404434
-0.0446575,0.414382,-0.0412447
-0.0370051,0.414436,-0.0412795
-0.0293065,0.414421,-0.0409275
-0.0216967,0.414542,-0.0425353
-0.0140535,0.414616,-0.0424995
-0.00639475,0.414666,-0.0426171
0.00126599,0.414714,-0.0433637
0.00891124,0.414794,-0.043576
0.0165593,0.414876,-0.0451068
0.0242223,0.414927,-0.045595
0.0318528,0.415068,-0.0460071
0.0395305,0.41509,-0.0461717
0.0471971,0.415145,-0.0474304
0.0548347,0.415312,-0.0488235
0.0625015,0.415393,-0.0497302
0.070172,0.415469,-0.0512198
0.0778195,0.415705,-0.053905
0.0854897,0.415871,-0.0564913
0.0931634,0.4161,-0.0600677
0.100851,0.416317,-0.0641852
0.108548,0.416741,-0.0694881
0.11627,0.417049,-0.0757058
0.124014,0.417418,-0.0821574
0.131789,0.417859,-0.0900159
0.139604,0.418399,-0.0998632
0.147476,0.419071,-0.110541
0.155395,0.419755,-0.122705
0.163504,0.429247,-0.150276
0.163384,0.420543,-0.138126
-0.199728,0.42031,-0.166605
-0.198635,0.411707,-0.151032
-0.189411,0.410808,-0.134778
-0.180247,0.409902,-0.117804
-0.171554,0.40929,-0.104046
-0.162985,0.408735,-0.0919753
-0.154671,0.408345,-0.0826997
-0.146337,0.407912,-0.0737529
-0.138117,0.407543,-0.0661887
-0.130032,0.407264,-0.0593813
-0.122037,0.407044,-0.05411
-0.113959,0.406729,-0.0485823
-0.106162,0.406655,-0.0453423
-0.0983269,0.406535,-0.0425744
-0.0904721,0.406383,-0.0394524
-0.0827554,0.406362,-0.0381028
-0.0749901,0.406282,-0.0359887
-0.0673017,0.406281,-0.0351578
-0.0596144,0.406276,-0.0348838
-0.0520104,0.406372,-0.0346125
-0.044355,0.406406,-0.0351507
-0.0366731,0.406403,-0.0348896
-0.0290539,0.406486,-0.0351731
-0.0214484,0.406595,-0.0364534
-0.0137614,0.406579,-0.0365419
-0.0061639,0.406712,-0.0368651
0.00147628,0.406778,-0.0375341
0.00916536,0.40675,-0.0375738
0.0167417,0.406955,-0.0390183
0.0244115,0.406969,-0.0394197
0.0320877,0.406961,-0.0394051
0.0397175,0.407075,-0.0396826
0.0473599,0.407167,-0.0408391
0.0550041,0.407266,-0.0418685
0.0626521,0.407367,-0.0430927
0.0703017,0.407483,-0.0450887
0.0779449,0.407671,-0.0475167
0.0856023,0.407835,-0.0497674
0.0932679,0.408009,-0.0532674
0.100935,0.408344,-0.0569825
0.108625,0.408561,-0.0623755
0.116332,0.408923,-0.0685336
0.124068,0.409397,-0.0756112
0.131829,0.409784,-0.0830221
0.139625,0.410244,-0.0906702
0.147466,0.410791,-0.101104
0.155335,0.411294,-0.111452
0.16331,0.412092,-0.125423
0.171356,0.412946,-0.140936
-0.197411,0.403069,-0.137008
-0.206464,0.403797,-0.151701
-0.188208,0.4022,-0.12072
-0.179435,0.401578,-0.105269
-0.170854,0.401056,-0.0933265
-0.162329,0.400542,-0.0829476
-0.153961,0.400114,-0.0738587
-0.145727,0.399761,-0.0656204
-0.13756,0.399437,-0.0585701
-0.129495,0.399174,-0.05234
-0.121548,0.398991,-0.0472633
-0.113589,0.398782,-0.0423543
-0.105737,0.398653,-0.0389872
-0.097898,0.398524,-0.036036
-0.0900938,0.398415,-0.0334422
-0.0823357,0.398342,-0.0314158
-0.0746446,0.398331,-0.0298368
-0.0669695,0.398333,-0.0287071
-0.0592559,0.398287,-0.0280344
-0.0516331,0.398342,-0.0277972
-0.044043,0.398441,-0.0285607
-0.0364271,0.398511,-0.0294911
-0.0287568,0.398508,-0.0292176
-0.0211854,0.398647,-0.0301231
-0.0135265,0.398659,-0.0307722
-0.00591364,0.398746,-0.030935
0.00171101,0.398818,-0.0318694
0.00937585,0.398817,-0.0319777
0.0170072,0.398879,-0.0324519
0.0246207,0.398985,-0.0327108
0.032282,0.398986,-0.032762
0.0399128,0.399062,-0.0333313
0.0475446,0.399143,-0.03396
0.0551786,0.399227,-0.0352665
0.062798,0.399384,-0.0369401
0.0704285,0.399532,-0.0388116
0.0780808,0.3996,-0.0406408
0.0857129,0.399836,-0.0434616
0.0933644,0.400027,-0.0465926
0.101026,0.40024,-0.0502979
0.1087,0.400528,-0.0556593
0.116395,0.400908,-0.0616962
0.124112,0.401228,-0.0686167
0.131866,0.401698,-0.076131
0.139645,0.402116,-0.0835663
0.147454,0.402542,-0.0924894
0.155322,0.403102,-0.102902
0.163246,0.40373,-0.113966
0.171262,0.404518,-0.128513
0.179359,0.405382,-0.142628
-0.205384,0.395295,-0.140322
-0.19623,0.394517,-0.123116
-0.187291,0.393835,-0.108558
-0.178645,0.393308,-0.0952014
-0.170036,0.392775,-0.0835268
-0.161647,0.392363,-0.0740454
-0.153362,0.392001,-0.066036
-0.145238,0.391733,-0.0584973
-0.137073,0.391415,-0.0516813
-0.129061,0.391195,-0.0459664
-0.121094,0.390995,-0.0408924
-0.113134,0.390783,-0.0364184
-0.105296,0.390662,-0.0324419
-0.0975226,0.390586,-0.029561
-0.089728,0.390482,-0.0272935
-0.0819667,0.390399,-0.0249442
-0.0742828,0.390385,-0.0237167
-0.0665942,0.390361,-0.0224059
-0.0589675,0.3904,-0.0219163
-0.0513388,0.390437,-0.0222629
-0.0437018,0.390463,-0.0221169
-0.0360897,0.39052,-0.0225584
-0.0285086,0.39062,-0.023719
-0.0208871,0.39067,-0.0243942
-0.0132831,0.390747,-0.0247011
-0.00566291,0.390802,-0.0255323
0.00194039,0.39089,-0.0259278
0.00956627,0.390942,-0.0262292
0.017202,0.390976,-0.0264321
0.0248428,0.390998,-0.026211
0.032469,0.391052,-0.0261867
0.040095,0.391109,-0.0272196
0.0477193,0.391175,-0.0275922
0.0553349,0.391277,-0.0286356
0.062955,0.391382,-0.0305715
0.0705722,0.391523,-0.0322316
0.0781918,0.391696,-0.0344482
0.0858292,0.391819,-0.0366908
0.0934642,0.392032,-0.0397104
0.101117,0.392187,-0.0433776
0.108775,0.392488,-0.0479542
0.116456,0.392839,-0.0548121
0.124161,0.393183,-0.061169
0.131896,0.393578,-0.068554
0.139653,0.39393,-0.0761126
0.147459,0.394416,-0.0845143
0.155313,0.394962,-0.0942727
0.163184,0.395412,-0.104662
0.171158,0.396102,-0.117239
0.179189,0.396805,-0.132316
0.187361,0.397742,-0.148041
-0.204361,0.386875,-0.128037
-0.21364,0.387668,-0.145403
-0.195251,0.386143,-0.111304
-0.186476,0.385576,-0.0978505
-0.177897,0.385103,-0.0864502
-0.169403,0.384656,-0.0753333
-0.161096,0.384308,-0.0664175
-0.152866,0.383989,-0.0584462
-0.144738,0.383722,-0.0518867
-0.136602,0.38343,-0.0453081
-0.128633,0.383244,-0.0398686
-0.120637,0.383021,-0.0342329
-0.112764,0.38288,-0.0305008
-0.104857,0.382698,-0.026305
-0.0970504,0.382587,-0.0229619
-0.0893769,0.382585,-0.0211561
-0.0815757,0.382459,-0.0185026
-0.0739313,0.382473,-0.0176186
-0.0662762,0.382474,-0.0163777
-0.0586301,0.382481,-0.0155503
-0.0510014,0.382504,-0.015456
-0.0433864,0.382542,-0.0158721
-0.0358411,0.382665,-0.0173378
-0.0282259,0.382707,-0.0176467
-0.0206379,0.382786,-0.0184793
-0.013045,0.382863,-0.0193109
-0.00544131,0.382927,-0.0200884
0.00219394,0.382943,-0.0201536
0.00977756,0.383047,-0.0204934
0.0174002,0.383086,-0.0208837
0.0250406,0.383088,-0.0207515
0.0326421,0.383172,-0.0210431
0.0402679,0.383203,-0.0210143
0.0478902,0.383242,-0.0214301
0.055482,0.38338,-0.0228953
0.0630916,0.383481,-0.0245933
0.070714,0.383549,-0.0258692
0.0783236,0.383699,-0.0277803
0.085938,0.383879,-0.0307802
0.0935632,0.384068,-0.0333128
0.101206,0.384172,-0.0368043
0.10885,0.384506,-0.0411574
0.116518,0.384818,-0.0472826
0.124209,0.385144,-0.0529966
0.131926,0.385485,-0.0605756
0.139676,0.385888,-0.0683031
0.147476,0.386386,-0.0772991
0.155278,0.386732,-0.0862003
0.163158,0.387273,-0.0961777
0.171089,0.387846,-0.107792
0.179077,0.38845,-0.121203
0.187244,0.389392,-0.137348
-0.212511,0.379216,-0.132838
-0.221797,0.379952,-0.14889
-0.203343,0.378506,-0.115343
-0.194527,0.377962,-0.101763
-0.185811,0.377446,-0.0890182
-0.177261,0.377002,-0.0784021
-0.168816,0.376596,-0.0678374
-0.160472,0.376231,-0.0587031
-0.15222,0.375903,-0.0504126
-0.144115,0.375653,-0.0437491
-0.136107,0.375453,-0.0376665
-0.128117,0.375251,-0.0325254
-0.120162,0.375059,-0.027624
-0.112306,0.374929,-0.0238735
-0.104487,0.374816,-0.0204807
-0.0966817,0.374703,-0.0168942
-0.0889646,0.374655,-0.0147195
-0.081264,0.374615,-0.0125276
-0.0735759,0.37458,-0.0112178
-0.0658933,0.374544,-0.010325
-0.0583027,0.374596,-0.00953277
-0.0506703,0.374603,-0.00942843
-0.043079,0.374654,-0.00985284
-0.0355195,0.374743,-0.0108828
-0.0279941,0.37488,-0.0121955
-0.0203692,0.374897,-0.0132167
-0.0127818,0.374964,-0.0137275
-0.00522907,0.375085,-0.0147624
0.00238734,0.375117,-0.0153496
0.00999146,0.375169,-0.015451
0.0175873,0.375237,-0.0156004
0.0252234,0.37523,-0.0152949
0.0328343,0.375269,-0.0154601
0.0404257,0.375355,-0.0154246
0.0480437,0.37538,-0.0157881
0.0556469,0.375447,-0.0167544
0.0632327,0.375585,-0.0182164
0.0708381,0.375676,-0.0202845
0.0784405,0.375805,-0.021961
0.086043,0.375987,-0.0245103
0.0936657,0.376093,-0.0265995
0.101286,0.376326,-0.0300822
0.108924,0.376527,-0.0342782
0.116578,0.376784,-0.0388564
0.124251,0.37706,-0.0452929
0.131953,0.377401,-0.052296
0.139691,0.377813,-0.0597437
0.147451,0.378173,-0.0686132
0.155282,0.378712,-0.078345
0.16312,0.379123,-0.0869182
0.171031,0.379659,-0.0988409
0.17901,0.380263,-0.111577
0.187049,0.380894,-0.125789
0.195213,0.381688,-0.14179
-0.220997,0.371699,-0.138702
-0.211553,0.370904,-0.1223
-0.202517,0.370286,-0.105507
-0.193735,0.369776,-0.0928263
-0.185123,0.369333,-0.0809811
-0.176667,0.368956,-0.0702199
-0.168137,0.36851,-0.0591475
-0.159842,0.368182,-0.0500695
-0.151621,0.367879,-0.0421207
-0.143512,0.367629,-0.0349052
-0.135499,0.367426,-0.0290282
-0.127544,0.367247,-0.0244333
-0.11966,0.367105,-0.0202271
-0.111907,0.367047,-0.0172513
-0.104065,0.366915,-0.0138763
-0.0963368,0.36686,-0.0113095
-0.0886069,0.366797,-0.00927794
-0.0808602,0.366711,-0.00664641
-0.073253,0.36674,-0.00560842
-0.0655747,0.366702,-0.00452568
-0.0579607,0.366719,-0.00438271
-0.0503988,0.366788,-0.00459401
-0.0428053,0.366825,-0.00432653
-0.0352298,0.366883,-0.00567427
-0.0277061,0.367004,-0.00712343
-0.0201537,0.367098,-0.00818776
-0.0125691,0.367156,-0.00933078
-0.00500573,0.367246,-0.0100083
0.00258866,0.367297,-0.0102591
0.0101956,0.367328,-0.0106973
0.0177698,0.367415,-0.0109505
0.0253851,0.367432,-0.010621
0.0329877,0.367471,-0.0108872
0.0405769,0.367542,-0.0110916
0.0481862,0.367567,-0.0110814
0.0557783,0.36764,-0.0119902
0.0633652,0.36774,-0.0130217
0.0709611,0.367827,-0.0143533
0.078564,0.3679,-0.0160337
0.0861558,0.368064,-0.0182563
0.0937593,0.368224,-0.020917
0.101375,0.368362,-0.0234546
0.108999,0.368567,-0.0273489
0.116639,0.368815,-0.0316158
0.124294,0.369015,-0.0367329
0.131985,0.369394,-0.043214
0.13969,0.369677,-0.0501287
0.147457,0.370147,-0.0595436
0.155256,0.370593,-0.0688737
0.163078,0.370991,-0.0786363
0.170983,0.371538,-0.090318
0.178907,0.372014,-0.102301
0.186967,0.372715,-0.116639
0.195074,0.373388,-0.131443
-0.219754,0.363263,-0.127248
-0.228769,0.363791,-0.140419
-0.210767,0.362721,-0.112196
-0.201822,0.362171,-0.0974243
-0.193091,0.361705,-0.084755
-0.184426,0.361247,-0.0724167
-0.175945,0.360866,-0.061053
-0.167487,0.360473,-0.0507226
-0.15908,0.360086,-0.0406299
-0.150906,0.359816,-0.0327677
-0.142804,0.359571,-0.0256865
-0.134932,0.359458,-0.0213075
-0.126983,0.359282,-0.016348
-0.11921,0.359214,-0.0136446
-0.111456,0.359152,-0.011083
-0.103681,0.359066,-0.00820353
-0.09602,0.359059,-0.00623841
-0.0882804,0.358985,-0.00422604
-0.0805847,0.358939,-0.0019838
-0.0729591,0.358946,-0.000984914
-0.0653014,0.358921,4.24736e-05
-0.0577498,0.358989,-0.000324827
-0.0501808,0.359043,-0.000474803
-0.0425861,0.359072,-0.000449196
-0.0350388,0.359151,-0.00185564
-0.0274926,0.359236,-0.00273529
-0.0199321,0.359308,-0.00377544
-0.0123906,0.359409,-0.00541018
-0.00481034,0.359465,-0.00584958
0.00278103,0.359507,-0.00557527
0.0103781,0.35954,-0.00620891
0.0179502,0.359615,-0.00664004
0.0255449,0.359654,-0.00653591
0.0331351,0.359702,-0.00718284
0.0407339,0.359733,-0.00693885
0.0483206,0.359791,-0.00701825
0.055903,0.359868,-0.00826777
0.0635005,0.359905,-0.00853848
0.0710784,0.360019,-0.00948859
0.0786708,0.360098,-0.0112437
0.0862521,0.360267,-0.013406
0.0938542,0.360364,-0.01518
0.101459,0.360499,-0.0178004
0.109072,0.360687,-0.0211032
0.116698,0.360825,-0.0246665
0.124344,0.361117,-0.0288659
0.132,0.361286,-0.0336841
0.139693,0.361603,-0.0402642
0.147422,0.361966,-0.0481731
0.155198,0.362386,-0.0583004
0.163025,0.362859,-0.0692766
0.170935,0.363445,-0.0812621
0.178872,0.363973,-0.0938544
0.186873,0.36454,-0.107027
0.194955,0.365169,-0.123262
0.203264,0.36611,-0.140653
-0.227941,0.355584,-0.131488
-0.21884,0.355035,-0.117173
-0.210064,0.354612,-0.103676
-0.20118,0.354113,-0.089533
-0.192402,0.35364,-0.0761611
-0.183749,0.353205,-0.0639927
-0.175171,0.352783,-0.051811
-0.166789,0.352442,-0.041271
-0.15835,0.352048,-0.0313145
-0.150388,0.351904,-0.0254486
-0.142301,0.351674,-0.019371
-0.134511,0.35161,-0.0150164
-0.126655,0.351497,-0.0118406
-0.118872,0.351421,-0.00858784
-0.111131,0.351366,-0.00662133
-0.103409,0.351318,-0.00399841
-0.095688,0.351264,-0.00153523
-0.0880254,0.351247,-4.63799e-05
-0.0802905,0.351168,0.00192637
-0.0727178,0.351212,0.00238833
-0.0651437,0.351255,0.0028957
-0.0575041,0.351241,0.00333743
-0.0499382,0.351289,0.00242331
-0.0424236,0.351389,0.00213374
-0.0348518,0.351436,0.0019005
-0.0272763,0.35148,0.00100365
-0.019765,0.351598,-0.000466245
-0.0122075,0.35167,-0.00164998
-0.00461691,0.351702,-0.00211995
0.00294596,0.351772,-0.00226335
0.0105278,0.351819,-0.00258109
0.0181088,0.351868,-0.00309882
0.0257063,0.351889,-0.0029271
0.0332654,0.351981,-0.00373957
0.0408521,0.352024,-0.00372738
0.0484352,0.352078,-0.00398651
0.0560222,0.352125,-0.00448774
0.0636204,0.352139,-0.00470988
0.0711791,0.352291,-0.00621836
0.0787727,0.352334,-0.00678109
0.0863596,0.35242,-0.00831691
0.0939425,0.352578,-0.0103408
0.101542,0.352662,-0.0128915
0.109144,0.35286,-0.0162863
0.116762,0.35304,-0.0202119
0.124397,0.353264,-0.0243527
0.132042,0.353426,-0.0282027
0.139711,0.353652,-0.0325044
0.147394,0.353858,-0.0379868
0.155148,0.354261,-0.0465377
0.162941,0.354671,-0.0570291
0.17086,0.355318,-0.0707903
0.178758,0.355774,-0.0841671
0.186771,0.356384,-0.0980945
0.194839,0.356992,-0.11344
0.203004,0.357672,-0.131273
0.211389,0.358601,-0.148176
-0.227389,0.347532,-0.122961
-0.218229,0.346981,-0.110284
-0.209337,0.346523,-0.0958133
-0.200418,0.346028,-0.0815515
-0.191603,0.345554,-0.0675047
-0.182994,0.345155,-0.0544444
-0.174331,0.344704,-0.0418418
-0.166109,0.344455,-0.032455
-0.157951,0.344223,-0.025455
-0.149997,0.344088,-0.0203993
-0.142067,0.343955,-0.0153956
-0.134095,0.343787,-0.0100684
-0.126481,0.34382,-0.00854811
-0.118418,0.343574,-0.00381888
